sample_no,time,current
63876,3.1938e-05,3.53817e-07
63877,3.1938e-05,3.53817e-07
63878,3.1939e-05,3.53817e-07
63879,3.1939e-05,0.000123437
63880,3.194e-05,0.000921059
63881,3.194e-05,3.53817e-07
63882,3.1941e-05,3.53817e-07
63883,3.1941e-05,3.53817e-07
63884,3.1942e-05,3.53817e-07
63885,3.1942e-05,3.53817e-07
63886,3.1943e-05,3.53817e-07
63887,3.1943e-05,3.53817e-07
63888,3.1944e-05,3.53817e-07
63889,3.1944e-05,0.00029313
63890,3.1945e-05,0.00213066
63891,3.1945e-05,3.21832e-05
63892,3.1946e-05,3.53817e-07
63893,3.1946e-05,3.53817e-07
63894,3.1947e-05,3.53817e-07
63895,3.1947e-05,3.53817e-07
63896,3.1948e-05,3.53817e-07
63897,3.1948e-05,3.53817e-07
63898,3.1949e-05,3.53817e-07
63899,3.1949e-05,0.000356965
63900,3.195e-05,0.00149728
63901,3.195e-05,3.53817e-07
63902,3.1951e-05,3.53817e-07
63903,3.1951e-05,3.53817e-07
63904,3.1952e-05,3.53817e-07
63905,3.1952e-05,3.53817e-07
63906,3.1953e-05,3.53817e-07
63907,3.1953e-05,3.53817e-07
63908,3.1954e-05,3.53817e-07
63909,3.1954e-05,8.12062e-05
63910,3.1955e-05,0.000711278
63911,3.1955e-05,1.29013e-06
63912,3.1956e-05,3.53817e-07
63913,3.1956e-05,3.53817e-07
63914,3.1957e-05,3.53817e-07
63915,3.1957e-05,3.53817e-07
63916,3.1958e-05,3.53817e-07
63917,3.1958e-05,3.53817e-07
63918,3.1959e-05,3.53817e-07
63919,3.1959e-05,0.000125853
63920,3.196e-05,0.000917533
63921,3.196e-05,3.53817e-07
63922,3.1961e-05,3.53817e-07
63923,3.1961e-05,3.53817e-07
63924,3.1962e-05,3.53817e-07
63925,3.1962e-05,3.53817e-07
63926,3.1963e-05,3.53817e-07
63927,3.1963e-05,3.53817e-07
63928,3.1964e-05,3.53817e-07
63929,3.1964e-05,8.10504e-05
63930,3.1965e-05,0.000697839
63931,3.1965e-05,3.53817e-07
63932,3.1966e-05,3.53817e-07
63933,3.1966e-05,3.53817e-07
63934,3.1967e-05,3.53817e-07
63935,3.1967e-05,3.53817e-07
63936,3.1968e-05,3.53817e-07
63937,3.1968e-05,3.53817e-07
63938,3.1969e-05,3.53817e-07
63939,3.1969e-05,0.000130569
63940,3.197e-05,0.000928094
63941,3.197e-05,3.53817e-07
63942,3.1971e-05,3.53817e-07
63943,3.1971e-05,3.53817e-07
63944,3.1972e-05,3.53817e-07
63945,3.1972e-05,3.53817e-07
63946,3.1973e-05,3.53817e-07
63947,3.1973e-05,3.53817e-07
63948,3.1974e-05,3.53817e-07
63949,3.1974e-05,8.11011e-05
63950,3.1975e-05,0.000707808
63951,3.1975e-05,5.69353e-07
63952,3.1976e-05,3.53817e-07
63953,3.1976e-05,3.53817e-07
63954,3.1977e-05,3.53817e-07
63955,3.1977e-05,3.53817e-07
63956,3.1978e-05,3.53817e-07
63957,3.1978e-05,3.53817e-07
63958,3.1979e-05,3.53817e-07
63959,3.1979e-05,0.000158835
63960,3.198e-05,0.0010063
63961,3.198e-05,3.53817e-07
63962,3.1981e-05,3.53817e-07
63963,3.1981e-05,3.53817e-07
63964,3.1982e-05,3.53817e-07
63965,3.1982e-05,3.53817e-07
63966,3.1983e-05,3.53817e-07
63967,3.1983e-05,3.53817e-07
63968,3.1984e-05,3.53817e-07
63969,3.1984e-05,8.1047e-05
63970,3.1985e-05,0.000697843
63971,3.1985e-05,3.53817e-07
63972,3.1986e-05,3.53817e-07
63973,3.1986e-05,3.53817e-07
63974,3.1987e-05,3.53817e-07
63975,3.1987e-05,3.53817e-07
63976,3.1988e-05,3.53817e-07
63977,3.1988e-05,3.53817e-07
63978,3.1989e-05,3.53817e-07
63979,3.1989e-05,0.000397416
63980,3.199e-05,0.00156107
63981,3.199e-05,3.53817e-07
63982,3.1991e-05,3.53817e-07
63983,3.1991e-05,3.53817e-07
63984,3.1992e-05,3.53817e-07
63985,3.1992e-05,3.53817e-07
63986,3.1993e-05,3.53817e-07
63987,3.1993e-05,3.53817e-07
63988,3.1994e-05,3.53817e-07
63989,3.1994e-05,0.000352488
63990,3.1995e-05,0.0021016
63991,3.1995e-05,2.35128e-05
63992,3.1996e-05,3.53817e-07
63993,3.1996e-05,3.53817e-07
63994,3.1997e-05,3.53817e-07
63995,3.1997e-05,3.53817e-07
63996,3.1998e-05,3.53817e-07
63997,3.1998e-05,3.53817e-07
63998,3.1999e-05,3.53817e-07
63999,3.1999e-05,0.000123424
64000,3.2e-05,0.000921072
64001,3.2e-05,3.53817e-07
64002,3.2001e-05,3.53817e-07
64003,3.2001e-05,3.53817e-07
64004,3.2002e-05,3.53817e-07
64005,3.2002e-05,3.53817e-07
64006,3.2003e-05,3.53817e-07
64007,3.2003e-05,3.53817e-07
64008,3.2004e-05,3.53817e-07
64009,3.2004e-05,0.000289248
64010,3.2005e-05,0.00197567
64011,3.2005e-05,2.3392e-05
64012,3.2006e-05,3.53817e-07
64013,3.2006e-05,3.53817e-07
64014,3.2007e-05,3.53817e-07
64015,3.2007e-05,3.53817e-07
64016,3.2008e-05,3.53817e-07
64017,3.2008e-05,3.53817e-07
64018,3.2009e-05,3.53817e-07
64019,3.2009e-05,0.000123422
64020,3.201e-05,0.000921074
64021,3.201e-05,3.53817e-07
64022,3.2011e-05,3.53817e-07
64023,3.2011e-05,3.53817e-07
64024,3.2012e-05,3.53817e-07
64025,3.2012e-05,3.53817e-07
64026,3.2013e-05,3.53817e-07
64027,3.2013e-05,3.53817e-07
64028,3.2014e-05,3.53817e-07
64029,3.2014e-05,0.000300155
64030,3.2015e-05,0.00195514
64031,3.2015e-05,2.37678e-05
64032,3.2016e-05,3.53817e-07
64033,3.2016e-05,3.53817e-07
64034,3.2017e-05,3.53817e-07
64035,3.2017e-05,3.53817e-07
64036,3.2018e-05,3.53817e-07
64037,3.2018e-05,3.53817e-07
64038,3.2019e-05,3.53817e-07
64039,3.2019e-05,0.00012342
64040,3.202e-05,0.000921076
64041,3.202e-05,3.53817e-07
64042,3.2021e-05,3.53817e-07
64043,3.2021e-05,3.53817e-07
64044,3.2022e-05,3.53817e-07
64045,3.2022e-05,3.53817e-07
64046,3.2023e-05,3.53817e-07
64047,3.2023e-05,3.53817e-07
64048,3.2024e-05,3.53817e-07
64049,3.2024e-05,0.000302264
64050,3.2025e-05,0.00203963
64051,3.2025e-05,2.48252e-05
64052,3.2026e-05,3.53817e-07
64053,3.2026e-05,3.53817e-07
64054,3.2027e-05,3.53817e-07
64055,3.2027e-05,3.53817e-07
64056,3.2028e-05,3.53817e-07
64057,3.2028e-05,3.53817e-07
64058,3.2029e-05,3.53817e-07
64059,3.2029e-05,0.000123418
64060,3.203e-05,0.000921078
64061,3.203e-05,3.53817e-07
64062,3.2031e-05,3.53817e-07
64063,3.2031e-05,3.53817e-07
64064,3.2032e-05,3.53817e-07
64065,3.2032e-05,3.53817e-07
64066,3.2033e-05,3.53817e-07
64067,3.2033e-05,3.53817e-07
64068,3.2034e-05,3.53817e-07
64069,3.2034e-05,0.00029089
64070,3.2035e-05,0.00196742
64071,3.2035e-05,2.4952e-05
64072,3.2036e-05,3.53817e-07
64073,3.2036e-05,3.53817e-07
64074,3.2037e-05,3.53817e-07
64075,3.2037e-05,3.53817e-07
64076,3.2038e-05,3.53817e-07
64077,3.2038e-05,3.53817e-07
64078,3.2039e-05,3.53817e-07
64079,3.2039e-05,0.000123416
64080,3.204e-05,0.000921081
64081,3.204e-05,3.53817e-07
64082,3.2041e-05,3.53817e-07
64083,3.2041e-05,3.53817e-07
64084,3.2042e-05,3.53817e-07
64085,3.2042e-05,3.53817e-07
64086,3.2043e-05,3.53817e-07
64087,3.2043e-05,3.53817e-07
64088,3.2044e-05,3.53817e-07
64089,3.2044e-05,0.000273124
64090,3.2045e-05,0.00190316
64091,3.2045e-05,2.20051e-05
64092,3.2046e-05,3.53817e-07
64093,3.2046e-05,3.53817e-07
64094,3.2047e-05,3.53817e-07
64095,3.2047e-05,3.53817e-07
64096,3.2048e-05,3.53817e-07
64097,3.2048e-05,3.53817e-07
64098,3.2049e-05,3.53817e-07
64099,3.2049e-05,0.000123414
64100,3.205e-05,0.000921083
64101,3.205e-05,3.53817e-07
64102,3.2051e-05,3.53817e-07
64103,3.2051e-05,3.53817e-07
64104,3.2052e-05,3.53817e-07
64105,3.2052e-05,3.53817e-07
64106,3.2053e-05,3.53817e-07
64107,3.2053e-05,3.53817e-07
64108,3.2054e-05,3.53817e-07
64109,3.2054e-05,0.000282187
64110,3.2055e-05,0.00193198
64111,3.2055e-05,2.3624e-05
64112,3.2056e-05,3.53817e-07
64113,3.2056e-05,3.53817e-07
64114,3.2057e-05,3.53817e-07
64115,3.2057e-05,3.53817e-07
64116,3.2058e-05,3.53817e-07
64117,3.2058e-05,3.53817e-07
64118,3.2059e-05,3.53817e-07
64119,3.2059e-05,0.000123412
64120,3.206e-05,0.000921085
64121,3.206e-05,3.53817e-07
64122,3.2061e-05,3.53817e-07
64123,3.2061e-05,3.53817e-07
64124,3.2062e-05,3.53817e-07
64125,3.2062e-05,3.53817e-07
64126,3.2063e-05,3.53817e-07
64127,3.2063e-05,3.53817e-07
64128,3.2064e-05,3.53817e-07
64129,3.2064e-05,0.000320059
64130,3.2065e-05,0.00203889
64131,3.2065e-05,2.57604e-05
64132,3.2066e-05,3.53817e-07
64133,3.2066e-05,3.53817e-07
64134,3.2067e-05,3.53817e-07
64135,3.2067e-05,3.53817e-07
64136,3.2068e-05,3.53817e-07
64137,3.2068e-05,3.53817e-07
64138,3.2069e-05,3.53817e-07
64139,3.2069e-05,0.00012341
64140,3.207e-05,0.000921087
64141,3.207e-05,3.53817e-07
64142,3.2071e-05,3.53817e-07
64143,3.2071e-05,3.53817e-07
64144,3.2072e-05,3.53817e-07
64145,3.2072e-05,3.53817e-07
64146,3.2073e-05,3.53817e-07
64147,3.2073e-05,3.53817e-07
64148,3.2074e-05,3.53817e-07
64149,3.2074e-05,0.000305903
64150,3.2075e-05,0.00207796
64151,3.2075e-05,2.7045e-05
64152,3.2076e-05,3.53817e-07
64153,3.2076e-05,3.53817e-07
64154,3.2077e-05,3.53817e-07
64155,3.2077e-05,3.53817e-07
64156,3.2078e-05,3.53817e-07
64157,3.2078e-05,3.53817e-07
64158,3.2079e-05,3.53817e-07
64159,3.2079e-05,0.000123407
64160,3.208e-05,0.000921089
64161,3.208e-05,3.53817e-07
64162,3.2081e-05,3.53817e-07
64163,3.2081e-05,3.53817e-07
64164,3.2082e-05,3.53817e-07
64165,3.2082e-05,3.53817e-07
64166,3.2083e-05,3.53817e-07
64167,3.2083e-05,3.53817e-07
64168,3.2084e-05,3.53817e-07
64169,3.2084e-05,0.000298304
64170,3.2085e-05,0.00202615
64171,3.2085e-05,2.46852e-05
64172,3.2086e-05,3.53817e-07
64173,3.2086e-05,3.53817e-07
64174,3.2087e-05,3.53817e-07
64175,3.2087e-05,3.53817e-07
64176,3.2088e-05,3.53817e-07
64177,3.2088e-05,3.53817e-07
64178,3.2089e-05,3.53817e-07
64179,3.2089e-05,0.000123405
64180,3.209e-05,0.000921091
64181,3.209e-05,3.53817e-07
64182,3.2091e-05,3.53817e-07
64183,3.2091e-05,3.53817e-07
64184,3.2092e-05,3.53817e-07
64185,3.2092e-05,3.53817e-07
64186,3.2093e-05,3.53817e-07
64187,3.2093e-05,3.53817e-07
64188,3.2094e-05,3.53817e-07
64189,3.2094e-05,0.000296484
64190,3.2095e-05,0.00216463
64191,3.2095e-05,2.90055e-05
64192,3.2096e-05,3.53817e-07
64193,3.2096e-05,3.53817e-07
64194,3.2097e-05,3.53817e-07
64195,3.2097e-05,3.53817e-07
64196,3.2098e-05,3.53817e-07
64197,3.2098e-05,3.53817e-07
64198,3.2099e-05,3.53817e-07
64199,3.2099e-05,0.000380002
64200,3.21e-05,0.00157214
64201,3.21e-05,3.53817e-07
64202,3.2101e-05,3.53817e-07
64203,3.2101e-05,3.53817e-07
64204,3.2102e-05,3.53817e-07
64205,3.2102e-05,3.53817e-07
64206,3.2103e-05,3.53817e-07
64207,3.2103e-05,3.53817e-07
64208,3.2104e-05,3.53817e-07
64209,3.2104e-05,8.11808e-05
64210,3.2105e-05,0.000711304
64211,3.2105e-05,1.29019e-06
64212,3.2106e-05,3.53817e-07
64213,3.2106e-05,3.53817e-07
64214,3.2107e-05,3.53817e-07
64215,3.2107e-05,3.53817e-07
64216,3.2108e-05,3.53817e-07
64217,3.2108e-05,3.53817e-07
64218,3.2109e-05,3.53817e-07
64219,3.2109e-05,0.000125821
64220,3.211e-05,0.000917565
64221,3.211e-05,3.53817e-07
64222,3.2111e-05,3.53817e-07
64223,3.2111e-05,3.53817e-07
64224,3.2112e-05,3.53817e-07
64225,3.2112e-05,3.53817e-07
64226,3.2113e-05,3.53817e-07
64227,3.2113e-05,3.53817e-07
64228,3.2114e-05,3.53817e-07
64229,3.2114e-05,8.1025e-05
64230,3.2115e-05,0.000697865
64231,3.2115e-05,3.53817e-07
64232,3.2116e-05,3.53817e-07
64233,3.2116e-05,3.53817e-07
64234,3.2117e-05,3.53817e-07
64235,3.2117e-05,3.53817e-07
64236,3.2118e-05,3.53817e-07
64237,3.2118e-05,3.53817e-07
64238,3.2119e-05,3.53817e-07
64239,3.2119e-05,0.000130537
64240,3.212e-05,0.000928126
64241,3.212e-05,3.53817e-07
64242,3.2121e-05,3.53817e-07
64243,3.2121e-05,3.53817e-07
64244,3.2122e-05,3.53817e-07
64245,3.2122e-05,3.53817e-07
64246,3.2123e-05,3.53817e-07
64247,3.2123e-05,3.53817e-07
64248,3.2124e-05,3.53817e-07
64249,3.2124e-05,8.10756e-05
64250,3.2125e-05,0.000707833
64251,3.2125e-05,5.6937e-07
64252,3.2126e-05,3.53817e-07
64253,3.2126e-05,3.53817e-07
64254,3.2127e-05,3.53817e-07
64255,3.2127e-05,3.53817e-07
64256,3.2128e-05,3.53817e-07
64257,3.2128e-05,3.53817e-07
64258,3.2129e-05,3.53817e-07
64259,3.2129e-05,0.000154119
64260,3.213e-05,0.00100937
64261,3.213e-05,3.54496e-07
64262,3.2131e-05,3.53817e-07
64263,3.2131e-05,3.53817e-07
64264,3.2132e-05,3.53817e-07
64265,3.2132e-05,3.53817e-07
64266,3.2133e-05,3.53817e-07
64267,3.2133e-05,3.53817e-07
64268,3.2134e-05,3.53817e-07
64269,3.2134e-05,8.10216e-05
64270,3.2135e-05,0.000697868
64271,3.2135e-05,3.53817e-07
64272,3.2136e-05,3.53817e-07
64273,3.2136e-05,3.53817e-07
64274,3.2137e-05,3.53817e-07
64275,3.2137e-05,3.53817e-07
64276,3.2138e-05,3.53817e-07
64277,3.2138e-05,3.53817e-07
64278,3.2139e-05,3.53817e-07
64279,3.2139e-05,0.000391789
64280,3.214e-05,0.00155597
64281,3.214e-05,3.53817e-07
64282,3.2141e-05,3.53817e-07
64283,3.2141e-05,3.53817e-07
64284,3.2142e-05,3.53817e-07
64285,3.2142e-05,3.53817e-07
64286,3.2143e-05,3.53817e-07
64287,3.2143e-05,3.53817e-07
64288,3.2144e-05,3.53817e-07
64289,3.2144e-05,0.000367035
64290,3.2145e-05,0.0020835
64291,3.2145e-05,2.23337e-05
64292,3.2146e-05,3.53817e-07
64293,3.2146e-05,3.53817e-07
64294,3.2147e-05,3.53817e-07
64295,3.2147e-05,3.53817e-07
64296,3.2148e-05,3.53817e-07
64297,3.2148e-05,3.53817e-07
64298,3.2149e-05,3.53817e-07
64299,3.2149e-05,0.000123392
64300,3.215e-05,0.000921104
64301,3.215e-05,3.53817e-07
64302,3.2151e-05,3.53817e-07
64303,3.2151e-05,3.53817e-07
64304,3.2152e-05,3.53817e-07
64305,3.2152e-05,3.53817e-07
64306,3.2153e-05,3.53817e-07
64307,3.2153e-05,3.53817e-07
64308,3.2154e-05,3.53817e-07
64309,3.2154e-05,0.00031038
64310,3.2155e-05,0.00206885
64311,3.2155e-05,2.43146e-05
64312,3.2156e-05,3.53817e-07
64313,3.2156e-05,3.53817e-07
64314,3.2157e-05,3.53817e-07
64315,3.2157e-05,3.53817e-07
64316,3.2158e-05,3.53817e-07
64317,3.2158e-05,3.53817e-07
64318,3.2159e-05,3.53817e-07
64319,3.2159e-05,0.00012339
64320,3.216e-05,0.000921106
64321,3.216e-05,3.53817e-07
64322,3.2161e-05,3.53817e-07
64323,3.2161e-05,3.53817e-07
64324,3.2162e-05,3.53817e-07
64325,3.2162e-05,3.53817e-07
64326,3.2163e-05,3.53817e-07
64327,3.2163e-05,3.53817e-07
64328,3.2164e-05,3.53817e-07
64329,3.2164e-05,0.000297606
64330,3.2165e-05,0.00204066
64331,3.2165e-05,2.58587e-05
64332,3.2166e-05,3.53817e-07
64333,3.2166e-05,3.53817e-07
64334,3.2167e-05,3.53817e-07
64335,3.2167e-05,3.53817e-07
64336,3.2168e-05,3.53817e-07
64337,3.2168e-05,3.53817e-07
64338,3.2169e-05,3.53817e-07
64339,3.2169e-05,0.000123388
64340,3.217e-05,0.000921108
64341,3.217e-05,3.53817e-07
64342,3.2171e-05,3.53817e-07
64343,3.2171e-05,3.53817e-07
64344,3.2172e-05,3.53817e-07
64345,3.2172e-05,3.53817e-07
64346,3.2173e-05,3.53817e-07
64347,3.2173e-05,3.53817e-07
64348,3.2174e-05,3.53817e-07
64349,3.2174e-05,0.000291264
64350,3.2175e-05,0.00199493
64351,3.2175e-05,2.49845e-05
64352,3.2176e-05,3.53817e-07
64353,3.2176e-05,3.53817e-07
64354,3.2177e-05,3.53817e-07
64355,3.2177e-05,3.53817e-07
64356,3.2178e-05,3.53817e-07
64357,3.2178e-05,3.53817e-07
64358,3.2179e-05,3.53817e-07
64359,3.2179e-05,0.000123386
64360,3.218e-05,0.00092111
64361,3.218e-05,3.53817e-07
64362,3.2181e-05,3.53817e-07
64363,3.2181e-05,3.53817e-07
64364,3.2182e-05,3.53817e-07
64365,3.2182e-05,3.53817e-07
64366,3.2183e-05,3.53817e-07
64367,3.2183e-05,3.53817e-07
64368,3.2184e-05,3.53817e-07
64369,3.2184e-05,0.000280684
64370,3.2185e-05,0.00201325
64371,3.2185e-05,2.53044e-05
64372,3.2186e-05,3.53817e-07
64373,3.2186e-05,3.53817e-07
64374,3.2187e-05,3.53817e-07
64375,3.2187e-05,3.53817e-07
64376,3.2188e-05,3.53817e-07
64377,3.2188e-05,3.53817e-07
64378,3.2189e-05,3.53817e-07
64379,3.2189e-05,0.000123384
64380,3.219e-05,0.000921113
64381,3.219e-05,3.53817e-07
64382,3.2191e-05,3.53817e-07
64383,3.2191e-05,3.53817e-07
64384,3.2192e-05,3.53817e-07
64385,3.2192e-05,3.53817e-07
64386,3.2193e-05,3.53817e-07
64387,3.2193e-05,3.53817e-07
64388,3.2194e-05,3.53817e-07
64389,3.2194e-05,0.000286365
64390,3.2195e-05,0.00196916
64391,3.2195e-05,2.54867e-05
64392,3.2196e-05,3.53817e-07
64393,3.2196e-05,3.53817e-07
64394,3.2197e-05,3.53817e-07
64395,3.2197e-05,3.53817e-07
64396,3.2198e-05,3.53817e-07
64397,3.2198e-05,3.53817e-07
64398,3.2199e-05,3.53817e-07
64399,3.2199e-05,0.000123382
64400,3.22e-05,0.000921115
64401,3.22e-05,3.53817e-07
64402,3.2201e-05,3.53817e-07
64403,3.2201e-05,3.53817e-07
64404,3.2202e-05,3.53817e-07
64405,3.2202e-05,3.53817e-07
64406,3.2203e-05,3.53817e-07
64407,3.2203e-05,3.53817e-07
64408,3.2204e-05,3.53817e-07
64409,3.2204e-05,0.000267464
64410,3.2205e-05,0.00193665
64411,3.2205e-05,2.62394e-05
64412,3.2206e-05,3.53817e-07
64413,3.2206e-05,3.53817e-07
64414,3.2207e-05,3.53817e-07
64415,3.2207e-05,3.53817e-07
64416,3.2208e-05,3.53817e-07
64417,3.2208e-05,3.53817e-07
64418,3.2209e-05,3.53817e-07
64419,3.2209e-05,0.00012338
64420,3.221e-05,0.000921117
64421,3.221e-05,3.53817e-07
64422,3.2211e-05,3.53817e-07
64423,3.2211e-05,3.53817e-07
64424,3.2212e-05,3.53817e-07
64425,3.2212e-05,3.53817e-07
64426,3.2213e-05,3.53817e-07
64427,3.2213e-05,3.53817e-07
64428,3.2214e-05,3.53817e-07
64429,3.2214e-05,0.00030779
64430,3.2215e-05,0.00192722
64431,3.2215e-05,2.19527e-05
64432,3.2216e-05,3.53817e-07
64433,3.2216e-05,3.53817e-07
64434,3.2217e-05,3.53817e-07
64435,3.2217e-05,3.53817e-07
64436,3.2218e-05,3.53817e-07
64437,3.2218e-05,3.53817e-07
64438,3.2219e-05,3.53817e-07
64439,3.2219e-05,0.000123378
64440,3.222e-05,0.000921119
64441,3.222e-05,3.53817e-07
64442,3.2221e-05,3.53817e-07
64443,3.2221e-05,3.53817e-07
64444,3.2222e-05,3.53817e-07
64445,3.2222e-05,3.53817e-07
64446,3.2223e-05,3.53817e-07
64447,3.2223e-05,3.53817e-07
64448,3.2224e-05,3.53817e-07
64449,3.2224e-05,0.000294059
64450,3.2225e-05,0.00201232
64451,3.2225e-05,2.35914e-05
64452,3.2226e-05,3.53817e-07
64453,3.2226e-05,3.53817e-07
64454,3.2227e-05,3.53817e-07
64455,3.2227e-05,3.53817e-07
64456,3.2228e-05,3.53817e-07
64457,3.2228e-05,3.53817e-07
64458,3.2229e-05,3.53817e-07
64459,3.2229e-05,0.000123375
64460,3.223e-05,0.000921121
64461,3.223e-05,3.53817e-07
64462,3.2231e-05,3.53817e-07
64463,3.2231e-05,3.53817e-07
64464,3.2232e-05,3.53817e-07
64465,3.2232e-05,3.53817e-07
64466,3.2233e-05,3.53817e-07
64467,3.2233e-05,3.53817e-07
64468,3.2234e-05,3.53817e-07
64469,3.2234e-05,0.000298407
64470,3.2235e-05,0.00196402
64471,3.2235e-05,2.29392e-05
64472,3.2236e-05,3.53817e-07
64473,3.2236e-05,3.53817e-07
64474,3.2237e-05,3.53817e-07
64475,3.2237e-05,3.53817e-07
64476,3.2238e-05,3.53817e-07
64477,3.2238e-05,3.53817e-07
64478,3.2239e-05,3.53817e-07
64479,3.2239e-05,0.000123373
64480,3.224e-05,0.000921123
64481,3.224e-05,3.53817e-07
64482,3.2241e-05,3.53817e-07
64483,3.2241e-05,3.53817e-07
64484,3.2242e-05,3.53817e-07
64485,3.2242e-05,3.53817e-07
64486,3.2243e-05,3.53817e-07
64487,3.2243e-05,3.53817e-07
64488,3.2244e-05,3.53817e-07
64489,3.2244e-05,0.00030025
64490,3.2245e-05,0.0021118
64491,3.2245e-05,2.73016e-05
64492,3.2246e-05,3.53817e-07
64493,3.2246e-05,3.53817e-07
64494,3.2247e-05,3.53817e-07
64495,3.2247e-05,3.53817e-07
64496,3.2248e-05,3.53817e-07
64497,3.2248e-05,3.53817e-07
64498,3.2249e-05,3.53817e-07
64499,3.2249e-05,0.000374633
64500,3.225e-05,0.00155113
64501,3.225e-05,3.53817e-07
64502,3.2251e-05,3.53817e-07
64503,3.2251e-05,3.53817e-07
64504,3.2252e-05,3.53817e-07
64505,3.2252e-05,3.53817e-07
64506,3.2253e-05,3.53817e-07
64507,3.2253e-05,3.53817e-07
64508,3.2254e-05,3.53817e-07
64509,3.2254e-05,8.11554e-05
64510,3.2255e-05,0.000711329
64511,3.2255e-05,1.29025e-06
64512,3.2256e-05,3.53817e-07
64513,3.2256e-05,3.53817e-07
64514,3.2257e-05,3.53817e-07
64515,3.2257e-05,3.53817e-07
64516,3.2258e-05,3.53817e-07
64517,3.2258e-05,3.53817e-07
64518,3.2259e-05,3.53817e-07
64519,3.2259e-05,0.000125789
64520,3.226e-05,0.000917597
64521,3.226e-05,3.53817e-07
64522,3.2261e-05,3.53817e-07
64523,3.2261e-05,3.53817e-07
64524,3.2262e-05,3.53817e-07
64525,3.2262e-05,3.53817e-07
64526,3.2263e-05,3.53817e-07
64527,3.2263e-05,3.53817e-07
64528,3.2264e-05,3.53817e-07
64529,3.2264e-05,8.09996e-05
64530,3.2265e-05,0.00069789
64531,3.2265e-05,3.53817e-07
64532,3.2266e-05,3.53817e-07
64533,3.2266e-05,3.53817e-07
64534,3.2267e-05,3.53817e-07
64535,3.2267e-05,3.53817e-07
64536,3.2268e-05,3.53817e-07
64537,3.2268e-05,3.53817e-07
64538,3.2269e-05,3.53817e-07
64539,3.2269e-05,0.000130505
64540,3.227e-05,0.000928158
64541,3.227e-05,3.53817e-07
64542,3.2271e-05,3.53817e-07
64543,3.2271e-05,3.53817e-07
64544,3.2272e-05,3.53817e-07
64545,3.2272e-05,3.53817e-07
64546,3.2273e-05,3.53817e-07
64547,3.2273e-05,3.53817e-07
64548,3.2274e-05,3.53817e-07
64549,3.2274e-05,8.10502e-05
64550,3.2275e-05,0.000707858
64551,3.2275e-05,5.69387e-07
64552,3.2276e-05,3.53817e-07
64553,3.2276e-05,3.53817e-07
64554,3.2277e-05,3.53817e-07
64555,3.2277e-05,3.53817e-07
64556,3.2278e-05,3.53817e-07
64557,3.2278e-05,3.53817e-07
64558,3.2279e-05,3.53817e-07
64559,3.2279e-05,0.000156462
64560,3.228e-05,0.00100165
64561,3.228e-05,3.53817e-07
64562,3.2281e-05,3.53817e-07
64563,3.2281e-05,3.53817e-07
64564,3.2282e-05,3.53817e-07
64565,3.2282e-05,3.53817e-07
64566,3.2283e-05,3.53817e-07
64567,3.2283e-05,3.53817e-07
64568,3.2284e-05,3.53817e-07
64569,3.2284e-05,8.09962e-05
64570,3.2285e-05,0.000697894
64571,3.2285e-05,3.53817e-07
64572,3.2286e-05,3.53817e-07
64573,3.2286e-05,3.53817e-07
64574,3.2287e-05,3.53817e-07
64575,3.2287e-05,3.53817e-07
64576,3.2288e-05,3.53817e-07
64577,3.2288e-05,3.53817e-07
64578,3.2289e-05,3.53817e-07
64579,3.2289e-05,0.000404387
64580,3.229e-05,0.0015514
64581,3.229e-05,3.53817e-07
64582,3.2291e-05,3.53817e-07
64583,3.2291e-05,3.53817e-07
64584,3.2292e-05,3.53817e-07
64585,3.2292e-05,3.53817e-07
64586,3.2293e-05,3.53817e-07
64587,3.2293e-05,3.53817e-07
64588,3.2294e-05,3.53817e-07
64589,3.2294e-05,0.00035006
64590,3.2295e-05,0.00204054
64591,3.2295e-05,2.25627e-05
64592,3.2296e-05,3.53817e-07
64593,3.2296e-05,3.53817e-07
64594,3.2297e-05,3.53817e-07
64595,3.2297e-05,3.53817e-07
64596,3.2298e-05,3.53817e-07
64597,3.2298e-05,3.53817e-07
64598,3.2299e-05,3.53817e-07
64599,3.2299e-05,0.000123361
64600,3.23e-05,0.000921136
64601,3.23e-05,3.53817e-07
64602,3.2301e-05,3.53817e-07
64603,3.2301e-05,3.53817e-07
64604,3.2302e-05,3.53817e-07
64605,3.2302e-05,3.53817e-07
64606,3.2303e-05,3.53817e-07
64607,3.2303e-05,3.53817e-07
64608,3.2304e-05,3.53817e-07
64609,3.2304e-05,0.000287792
64610,3.2305e-05,0.00203572
64611,3.2305e-05,2.2758e-05
64612,3.2306e-05,3.53817e-07
64613,3.2306e-05,3.53817e-07
64614,3.2307e-05,3.53817e-07
64615,3.2307e-05,3.53817e-07
64616,3.2308e-05,3.53817e-07
64617,3.2308e-05,3.53817e-07
64618,3.2309e-05,3.53817e-07
64619,3.2309e-05,0.000123358
64620,3.231e-05,0.000921138
64621,3.231e-05,3.53817e-07
64622,3.2311e-05,3.53817e-07
64623,3.2311e-05,3.53817e-07
64624,3.2312e-05,3.53817e-07
64625,3.2312e-05,3.53817e-07
64626,3.2313e-05,3.53817e-07
64627,3.2313e-05,3.53817e-07
64628,3.2314e-05,3.53817e-07
64629,3.2314e-05,0.000281439
64630,3.2315e-05,0.00187815
